a,c,b,d,e,f,g,h,j,i,l,k,m
1,2,1,1.1280221870258766,-1.7127852535053436,-2.1050506369112783,3.478443690007274,0.2723472994072518,-0.017057751491050155,8.31092621466438,11.89042472090559,-4.911022838639494,4.704887449043276
0,0,2,1.6727738417813236,-4.974546761669614,-4.846349324581596,8.332754256914027,5.569588993492544,-1.1862252351706595,9.08514861673596,5.098817514477317,-14.935508692146241,2.573065909245405
0,3,3,-0.0594088270396082,-1.037940629819274,2.471844868734344,0.420349119569999,-9.630190494514947,3.723726613617014,12.16935084063847,20.733910833861238,8.952332735038627,3.027669259396792
0,3,1,0.0005305963195170738,-0.3324436860341835,2.8991530372449974,-3.2374800761630222,-9.873031457102773,3.8388997450661395,8.987937720121707,24.662544746998513,11.833786475054007,4.911128800612818
1,0,0,3.571186275033896,-1.9820086058479787,-6.049679010463855,4.464812558158464,6.373322528491733,0.6301466318121226,-0.014241647790280254,-7.440860187402491,-5.272847711854982,9.133579019254057
0,3,0,-0.47868578213858054,4.2621717353429975,1.4563100289077817,-5.725890208902459,-6.097544998898805,8.060021767370369,0.05066588364214808,9.845756390537986,21.198812639568764,0.8476418440920801
1,3,4,0.32855637686270944,-5.453940117489429,5.337095908724846,0.8940933692861686,-13.056439862930786,2.499333886773007,19.95972187706828,20.443044160960543,14.302718635428793,0.8287857771782936
1,2,0,1.6544270623849797,0.11854902727589478,0.9372311165630247,-2.226859343701997,-6.059511587530988,4.456593988301253,5.464358495424242,16.941418157690954,12.184160708300903,4.010631168661445
1,1,3,3.231150746394792,-8.956361162220425,-2.848148010637073,10.507034158864931,2.6030216716301386,-7.015200828618049,15.146390101353166,5.2126855019885605,-17.260751431448178,7.282342540642085
0,1,1,1.6046595284477863,-0.8040221644940532,-2.6773134682758486,1.7598298361031535,2.3566734293916136,1.8692900583570542,2.850389450783671,5.739911016115539,0.7911143130658176,3.5002549299243073
1,3,3,1.7154989065249824,-4.10400525478638,3.4375117412731178,0.0629921976799947,-9.822502234887171,1.1773221788556563,14.29052947178475,21.056557190530818,14.53647644506175,3.644942192786305
0,0,0,1.079071869842192,-0.7891183434967266,-5.002109174272075,3.634343484824019,3.481132119984202,0.8650666213600318,1.2598359061780997,-0.5094752091519782,-10.78651702192832,5.351909974390916
0,3,4,-0.5089891671305796,-3.552681292698208,5.065076012865328,0.9697305986406937,-12.085161184616128,4.1294148167374916,14.862784977111843,19.391084130738065,14.433168060438108,-0.6052826971489317
0,3,3,-0.7181934306407799,-1.7619832901100965,2.6499733362294267,1.8336195102404151,-10.123179927381058,2.9434445168167174,13.7937242005122,20.305628802255587,5.809420563427556,1.26789942985748
0,2,2,-1.085463248457858,2.7147799182297785,2.731266282459579,-3.773082375912944,-9.212208603561837,10.100091890773772,3.7601879725105407,15.00176680168573,22.90798946794176,-1.826921727818527
0,1,1,1.1869486115459498,-2.280998160562752,-2.3224776174491444,3.3016638382381256,-1.3579078504449245,1.7813700886972126,9.048109495003072,13.371749289365614,-5.209743703509411,0.22652112623118947
0,2,4,1.0065512167734065,-4.437366549003916,0.08288220798373602,2.9456423643623,-3.6224695998418603,2.8512931234132575,14.392088148592666,13.546927949375316,4.3766275887237995,-1.2501441694586517
0,0,1,1.1800122954702914,-1.1619165024993534,-3.94331901836198,2.2868994197097763,2.97027326880753,4.986897360384587,1.6800138070464938,0.8234518245973808,0.3292941957962029,1.5405310566282413
0,3,2,-3.07561882434507,3.9919109127106864,6.5615245300934015,-8.059919426189126,-16.693159470485355,12.064725066001962,5.237180833617728,22.262702499012896,27.623346928856254,-2.127185418166151
1,1,1,0.5226825303058311,-0.062422262650598914,1.1690106110375773,-3.8037425646698657,-5.790731470976558,6.873734410886759,3.2308646002292534,12.904230353426009,17.044934286157467,-0.11338058510237045
0,0,1,2.740840651403167,-4.692906793752056,-5.2595047086389055,7.990465837724833,7.845599934830932,-0.6384481212753219,5.139868862958007,-0.9651163190275919,-12.435361220159397,7.246760360933962
1,3,2,0.03537399993686874,-1.2572303819037636,3.3609432988209695,-1.007516553710827,-8.847055906971434,3.1390306087679485,11.646774022260853,22.114760879719185,12.103524275174722,1.3487661976004781
1,2,0,1.1905916776568413,1.6174795902777666,0.04625163434803836,-2.1285483121342437,-4.912835509045688,4.042024550543925,0.24581760902141614,5.289019987449958,10.89214601629292,4.037546950615203
1,2,0,-0.5606854299752563,3.39449766036436,0.9377339746526466,-5.984806200622745,-6.452356810566993,7.142582925267907,0.785431706949177,10.620424383144767,18.799659863022605,1.8475787237100363
1,0,1,3.878705482359231,-7.715674912514027,-4.641708112066406,8.976574164838167,5.051323982977482,-4.51930230685219,10.494230454297309,6.040876040704007,-17.575744879839583,3.733195237558708
1,3,0,0.015972339945323294,3.4320524874486042,2.8171415445357475,-7.480467506271391,-9.590058022551982,9.283417455290579,3.150525538216706,18.05500517396126,27.952394590756516,4.062576132332468
1,2,2,1.660040396483535,-4.871127698193741,2.746170147638297,0.7541784383888779,-9.072478746645173,0.9854783592709558,14.32720039446647,21.818445695215217,7.035575838092205,1.166062442455495
1,3,4,3.5657797918816847,-10.7435910996981,-0.6725381012751235,12.463289954747745,-3.6949240265289944,-5.89813758870726,23.88670364458786,7.252619996505208,-9.46489327894697,9.390053566195984
1,3,0,1.6764401005894034,-0.03640186664660017,-0.768333541487398,0.24612668935151893,-3.611050923678925,-1.2680300798190525,6.460538554966807,13.832004120260565,0.640063463384272,6.207417046130211
0,0,0,1.0434343787129423,0.12190507765227765,-2.6614079148372447,1.655872276993283,0.6227554888530419,3.781756566088949,1.9250334792107624,3.943096659234437,1.006873718311648,3.4607812117916033
0,0,0,0.7567798151296409,3.5014628288106895,-2.212819774118062,-1.478702918135326,0.31595173222474615,7.8255256780236895,-5.485792801502065,-4.517152533748801,11.859867648039131,7.089744762340819
1,3,2,0.37445498848046793,-0.5263737624408574,2.284420412635438,-3.279226739354929,-10.669033201272917,4.3555940901613335,9.369807575986405,23.19453646703086,15.031413092923291,0.16796468232288975
0,2,1,0.7898982484765357,0.22725110919186398,-1.0411212423124334,1.894119174499372,-2.559666009148206,4.9967185122856925,4.48742988306499,7.512140169470886,5.527876341381396,4.473496073406261
1,1,2,1.934775865749129,-5.5409515787182535,-0.5882076151732483,3.776489710966038,-0.17717862541121865,-0.4882383906825132,10.725238604104169,13.761664158678512,-0.6738881935267502,0.6881762431189646
0,1,0,0.2847558549965284,1.8920190030192225,-2.3133948791798358,-2.786830223838842,0.18572426776154272,6.467590524667709,0.1070760096321452,3.423473189196475,7.837696127068113,2.621785683534307
0,2,1,1.7471812507090423,-1.4972081838134927,-2.3791159265005835,2.078899742965121,0.4227096003975759,1.6646479205284934,7.102375668160431,12.68341660717933,-1.002444532529691,3.3621462914259723
1,3,2,0.5857901082221628,-1.9813774044662347,2.615344516939629,-2.174250032426797,-10.46105903494565,1.5292199413166196,15.189860008335815,24.474220952038145,10.93718797741041,3.1639292748581083
1,0,2,5.009589093037319,-8.50890985115807,-5.297390154499615,11.777408166185996,7.08999193849756,-6.003925702364873,10.937659470608212,4.284910996841748,-20.35815441884207,6.144444221529916
1,2,2,1.460742563752173,-3.918210923742377,-0.18503077979506022,3.0566059793163274,-4.774876710323263,0.8220924780235803,12.089174719986731,12.843479171669152,2.7854187927359546,4.615368584698183
0,3,3,1.9353183942247274,-5.881879693642943,-1.8624770300030424,9.642851501994151,-2.3631966457364095,-5.720685288429351,16.17515281845309,8.052577478176323,-13.76354668426449,5.643781895982534
1,1,2,2.397319422710627,-5.1693070181733685,-3.688871465085982,9.156548910120758,3.90886908759765,-4.957356351275939,9.807886611716881,4.703536059464228,-16.06781937780434,8.133515032190461
1,1,4,3.542960573249448,-10.206719555269606,-3.304128263522865,10.941534040285797,3.2566735305512537,-3.7378967290906333,18.443471626542618,2.6747591839284244,-10.45854399384082,5.865789928697032
1,3,2,-0.02461105151772469,-0.516928510669053,2.0610416434097,-1.8953950500937489,-10.101878051663197,5.393613298881294,10.265217767970944,22.162626603445347,14.454535893947364,1.3762306601317238
1,0,1,1.5862407774125882,-1.7485398030912185,-2.349485439223406,1.57703043555704,0.15665733228424128,3.661692003241824,4.528973471770543,6.489227025182258,1.4932603960618969,3.443667021682544
1,1,1,2.2297059550149876,-2.6427096321545136,-3.388171431068437,3.3133446515189227,0.8194675371132099,-0.08428558106692907,5.5233800854615245,4.975676522181904,-4.044512919626487,5.36289595062427
1,1,1,2.7585532424653154,-4.077026996554909,-3.637143966847992,5.662022554817659,3.1523520260036095,-2.2972883737938488,8.717781723576897,7.809951202311273,-10.930655170315898,7.65492000056034
0,3,2,-0.07974349799953724,0.33623985995629346,1.3467575772373075,-1.914296093150356,-5.95000896442027,4.583346303722101,8.450925269123648,19.679343334159437,11.81384012570506,2.738708236410475
1,0,1,1.1536066649163028,-0.4734954220644306,-2.034021125081654,1.1688907114451126,2.3023111258646605,3.0849354420378967,0.6833151086771859,-0.2933718459927396,3.9365960409760814,2.989168605716916
1,1,4,1.219741633710673,-6.347556636921057,2.5070634606652877,1.6967509111226058,-8.55377552562799,1.729410393395756,16.16742699805191,15.218917868982535,9.23279440311801,-1.2783120217017439
1,0,2,1.2828635978137588,-3.251126901592311,-0.45123281153060746,3.0653063941417864,0.09142853309342791,1.7106577525321125,8.817021935933282,12.155960865654777,-0.014024449312510068,-0.00898658013048205
1,3,4,-0.5276221129393812,-1.949564829577298,5.409524152261745,-3.3070373795352683,-12.699550423330551,5.413985258219443,12.505518858396709,23.56636717218486,22.365813066699083,1.0254980116886045
1,2,3,1.7494853594470874,-5.342423330035525,0.21718906978771052,5.336407037569277,-5.6791056606249715,-3.042373266020369,15.259926836209498,11.852398548543023,-4.65316982558361,4.215994738408935
0,1,1,2.0750439217080254,-2.8095250292491425,-3.747543707797176,6.080613860358404,2.0393332154399824,-0.6458958282148015,5.6802569825838365,2.7314723864022765,-9.773428537925323,6.239911899448089
1,1,1,1.7565842130751912,-1.4644640272549618,-1.2139055862225658,0.5114926891107594,-0.36916446159251604,3.235079676454514,6.477318677324196,12.577333579720573,5.736506051087058,2.006463712304077
